source	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/bpt6k5436603z.xml	Mirbeau, Octave (1848-1917)	1924	Gens de théâtre : auteurs et critiques, comédiens et comédiennes, la censure, le théâtre populaire, quelques portraits / Octave Mirbeau	http://gallica.bnf.fr/ark:/12148/bpt6k5436603z	Flammarion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5436803n.xml	Morice, Charles (1860-1919)	1911	Discours prononcé au banquet des amis de Paul Verlaine pour le quinzième anniversaire de la mort du poète / Charles Morice	http://gallica.bnf.fr/ark:/12148/bpt6k5436803n	A. Messein (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5436823d.xml	Dante Alighieri (1265-1321)	1864	La Vision de Dante au paradis terrestre (“Purgatorio”, canto XXIX, v. 16-XXXII, v. 160). Traduction et commentaire par M. Bergmann...	http://gallica.bnf.fr/ark:/12148/bpt6k5436823d	impr. de C. Decker (Colmar)
http://obvil.github.io/critique2000/tei/bpt6k5438808b.xml	Des Essarts, Emmanuel (1839-1909)	1872	Origines de la poésie lyrique en France, au XVIe siècle, discours d'ouverture prononcé à la Faculté des lettres de Dijon. (Cours de littérature française.)	http://gallica.bnf.fr/ark:/12148/bpt6k5438808b	impr. de F. Carré (Dijon)
http://obvil.github.io/critique2000/tei/bpt6k54390225.xml	Ménière, Prosper (1799-1862)	1862	Cicéron médecin : étude médico-littéraire / par le Dr P. Ménière,...	http://gallica.bnf.fr/ark:/12148/bpt6k54390225	G. Baillière (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54390403.xml	Carton, Henri	1886	Histoire des femmes écrivains de la France / par Henri Carton,...	http://gallica.bnf.fr/ark:/12148/bpt6k54390403	A. Dupret (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5440365f.xml	Tailhade, Laurent (1854-1919)	1900	L'ennemi du peuple par Henrick Ibsen : conférence donnée au Théâtre de l'Oeuvre le samedi 18 février 1899 ; Ballade Solness / Laurent Tailhade	http://gallica.bnf.fr/ark:/12148/bpt6k5440365f	Société libre d'édition des gens de lettres (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5440648z.xml	Troubat, Jules (1836-1914)	1888	Notes et pensées / par Jules Troubat	http://gallica.bnf.fr/ark:/12148/bpt6k5440648z	L. Sauvaitre (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54407615.xml	Deschamps, Émile (1791-1871)	1864	Jubilé de Shakespeare, 23 avril 1564-1864. Toast au banquet de Paris, par M. Émile Deschamps	http://gallica.bnf.fr/ark:/12148/bpt6k54407615	Amyot (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54408032.xml	Marsac, Henri	1903	Enquête sur la littérature (3 mars-14 mai 1902) : Émile Blémont, Jules Mazé, Auguste Barrau, André Girodie, Alexandre Boutiqué, etc., etc. / Henri Marsac	http://gallica.bnf.fr/ark:/12148/bpt6k54408032	Bibliothèque de l'Association (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5440911z.xml	Delahaye, Ernest (1853-1930)	1923	Verlaine... / Ernest Delahaye	http://gallica.bnf.fr/ark:/12148/bpt6k5440911z	A. Messein (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5441012k.xml	Aulard, François-Alphonse (1849-1928)	1885	Les orateurs de la Législative et de la Convention : l'éloquence parlementaire pendant la Révolution française. Tome 1 / par F.-A. Aulard,...	http://gallica.bnf.fr/ark:/12148/bpt6k5441012k	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5441755r.xml	Aulard, François-Alphonse (1849-1928)	1885	Les orateurs de la Législative et de la Convention : l'éloquence parlementaire pendant la Révolution française. Tome 2 / par F.-A. Aulard,...	http://gallica.bnf.fr/ark:/12148/bpt6k5441755r	Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5442352f.xml	Augustin-Thierry, A. (1870-1956)	1911	Les grandes mystifications littéraires. Série 2 / Augustin Thierry	http://gallica.bnf.fr/ark:/12148/bpt6k5442352f	Plon-Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5442362t.xml	Mellerio, Louis (1859-19..)	1895	Lexique de Ronsard : précédé d'une étude sur son vocabulaire, son orthographe et sa syntaxe. Volume 83 / par L. Mellerio,... ; préface par M. Petit de Julleville	http://gallica.bnf.fr/ark:/12148/bpt6k5442362t	E. Plon (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54423726.xml	Augustin-Thierry, A. (1870-1956)	1911	Les grandes mystifications littéraires. Série 1 / Augustin Thierry	http://gallica.bnf.fr/ark:/12148/bpt6k54423726	Plon-Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5442434v.xml	Sorel, Albert (1842-1906)	1901	Études de littérature et d'histoire / par Albert Sorel,...	http://gallica.bnf.fr/ark:/12148/bpt6k5442434v	Plon-Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54424714.xml	Claveau, Anatole (1835-1914)	1907	La langue nouvelle : essai de critique conservatrice / par A. Claveau	http://gallica.bnf.fr/ark:/12148/bpt6k54424714	Librairies-imprimeries réunies (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5442508q.xml	Jeanroy-Félix, Victor (1841-1913)	1888	Nouvelle histoire de la littérature française pendant la Restauration / par Victor Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k5442508q	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54430215.xml	Gosse, Edmund (1849-1928)	1904	Influence de la France sur la poésie anglaise, conférence faite le 9 février 1904, à Paris, sur l'invitation de la Société des conférences, traduite par Henry-D. Davray	http://gallica.bnf.fr/ark:/12148/bpt6k54430215	Société du “Mercure de France” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54433127.xml	Fournel, Victor (1829-1894)	1886	De Jean-Baptiste Rousseau à André Chénier : études littéraires et morales sur le XVIIIe siècle / Victor Fournel	http://gallica.bnf.fr/ark:/12148/bpt6k54433127	Firmin-Didot (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5443497p.xml	Jeanroy-Félix, Victor (1841-1913)	1900	Ecrivains célèbres de l'Europe contemporaine : études de littérature étrangère / V. Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k5443497p	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5443755c.xml	Philostrate l'Athénien (0175?-0246?)	1862	Le merveilleux dans l'Antiquité : Apollonius de Tyane, sa vie, ses voyages, ses prodiges, par Philostrate, et ses lettres (2e édition) / ouvrages traduits du grec, avec introduction, notes et éclaircissements par A. Chassang,...	http://gallica.bnf.fr/ark:/12148/bpt6k5443755c	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5443756s.xml	Jeanroy-Félix, Victor (1841-1913)	1886	Nouvelle histoire de la littérature française pendant la Révolution et le premier Empire / par M. Victor Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k5443756s	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54437576.xml	Jeanroy-Félix, Victor (1841-1913)	1889	Nouvelle histoire de la littérature française sous la monarchie de juillet, par Victor Jeanroy-Félix (2e édition)	http://gallica.bnf.fr/ark:/12148/bpt6k54437576	Bloud et Barral (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54437591.xml	Jeanroy-Félix, Victor (1841-1913)	1892	Histoire abrégée de la littérature française, depuis ses origines jusqu'à Malherbe / par Vor Jeanroy-Félix	http://gallica.bnf.fr/ark:/12148/bpt6k54437591	J. Lefort (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5445617z.xml	Cubières-Palmézeaux, Michel de (1752-1820)	1783	Éloge de Voltaire , suivi de Poésies diverses	http://gallica.bnf.fr/ark:/12148/bpt6k5445617z	A La Haie ; et se trouve à Paris, chez Gueffier, imprimeur-libraire, rue de la Harpe ; Couturier, imprimeur-libraire, quai des Augustins. M. DCC.L XXXIII
http://obvil.github.io/critique2000/tei/bpt6k5445618c.xml	Delille, Jacques (1738-1813)	1825	L'Imagination. Edition 2,Tome 2 / , poëme par Jacques Delille. Deuxième édition accompagnée de notes historiques et littéraires (par d'Andrezel, L.-S. Auger, de Féletz, M.-G.-F.-A. Cte de Choiseul-Gouffier et de Sabran), et augmentée d'environ cinq cents vers nouveaux	http://gallica.bnf.fr/ark:/12148/bpt6k5445618c	L. G. Michaud (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5445621v.xml	Aquin de Chateau-Lyon, Pierre-Louis d' (1720-1796?)	1754	Observations sur les oeuvres poétiques de M. de Caux de Cappeval ,... par M. le chevalier de . Avec une lettre du véritable auteur du “Siècle littéraire”, à M. le chevalier de	http://gallica.bnf.fr/ark:/12148/bpt6k5445621v	???
http://obvil.github.io/critique2000/tei/bpt6k5445623p.xml	Coquelin, Constant (1841-1909)	1881	Un poète du foyer, Eugène Manuel, par C. Coquelin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5445623p	P. Ollendorff (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5446161z.xml	Salomon, Michel (1857-1912)	1896	Études et portraits littéraires : Taine, Barbey d'Aurevilly, Guy de Maupassant, Pierre Loti, E. et J. de Goncourt, E. Lintilhac, Ollé-Laprune, Mme Séverine, Ch. Vincent, le P. Ollivier, Waldeck-Rousseau, Jules Tellier, Amiel / Michel Salomon	http://gallica.bnf.fr/ark:/12148/bpt6k5446161z	E. Plon, Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54476647.xml	Desbordes-Valmore, Marceline (1786-1859)	1873	Poésies de Mme Desbordes-Valmore. [précédées des articles] (2e édition) / publiées par Gustave Revilliod ; [de Sainte-Beuve, Émile Montégut et Caroline Olivier]	http://gallica.bnf.fr/ark:/12148/bpt6k54476647	impr. de J.-G. Fick (Genève)
http://obvil.github.io/critique2000/tei/bpt6k5450527q.xml	Chasles, Émile (1827-1908)	1863	Garin le Lorrain : lu à l'Académie de Stanislas, le jour de sa réception / par M. Émile Chasles	http://gallica.bnf.fr/ark:/12148/bpt6k5450527q	impr. de Vve Raybois (Nancy)
http://obvil.github.io/critique2000/tei/bpt6k5452018n.xml	Bédier, Joseph (1864-1938)	1921	Sur l'oeuvre d'Edmond Rostand : discours de réception à l'Académie française prononcé le 3 novembre 1921 / par Joseph Bédier	http://gallica.bnf.fr/ark:/12148/bpt6k5452018n	E. Champion (Paris,)
http://obvil.github.io/critique2000/tei/bpt6k5452046z.xml	Damas-Hinard, Jean-Joseph-Stanislas-Albert (1805-1891)	1824	Chants sur lord Byron , suivi d'une Adresse au Roi, par M. Damas-Hinard	http://gallica.bnf.fr/ark:/12148/bpt6k5452046z	Delaunay (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5452142n.xml	Raynaud, Ernest (1864-1936)	1918	Baudelaire et la religion du dandysme / par Ernest Raynaud	http://gallica.bnf.fr/ark:/12148/bpt6k5452142n	“Mercure de France” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5452428d.xml	Thuasne, Louis (1854-1940)	1929	Le Roman de la rose / Louis Thuasne	http://gallica.bnf.fr/ark:/12148/bpt6k5452428d	E. Malfère (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54524648.xml	Clauzel, Raymond (1871-1934)	1929	Sagesse et Paul Verlaine : avec un index de tous les noms cités / Raymond Clauzel	http://gallica.bnf.fr/ark:/12148/bpt6k54524648	E. Malfère (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5452490r.xml	Raynaud, Ernest (1864-1936)	1929	Jean Moréas et les “Stances” / Ernest Raynaud	http://gallica.bnf.fr/ark:/12148/bpt6k5452490r	E. Malfère (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5452517z.xml	Richepin, Jean (1849-1926)	1914	À travers Shakespeare : conférences faites à l'Université des Annales / Jean Richepin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5452517z	A. Fayard (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5452539j.xml	Egger, Émile (1813-1885)	1887	Essai sur l'histoire de la critique chez les Grecs : introduction à l'étude de la littérature grecque (3e édition) / par Émile Egger,...	http://gallica.bnf.fr/ark:/12148/bpt6k5452539j	G. Pedone-Lauriel (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5452668m.xml	Raynaud, Ernest (1864-1936)	1920	La mêlée symboliste : portraits et souvenirs. III. 1900-1910 / Ernest Raynaud	http://gallica.bnf.fr/ark:/12148/bpt6k5452668m	La Renaissance du livre (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54536092.xml	Thibaudet, Albert (1874-1936)	1925	Étranger, ou Études de littérature anglaise / Albert Thibaudet	http://gallica.bnf.fr/ark:/12148/bpt6k54536092	Éditions de la Petite-Fusterie (Genève)
http://obvil.github.io/critique2000/tei/bpt6k5453840j.xml	Albalat, Antoine (1856-1935)	1921	Comment il ne faut pas écrire : les ravages du style contemporain / Antoine Albalat	http://gallica.bnf.fr/ark:/12148/bpt6k5453840j	Plon-Nourrit (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54538446.xml	Albalat, Antoine (1856-1935)	1929	L'art poétique de Boileau / Antoine Albalat	http://gallica.bnf.fr/ark:/12148/bpt6k54538446	Société française d'éditions littéraires et techniques (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54538765.xml	Albalat, Antoine (1856-1935)	1933	“La vie de Jésus” d'Ernest Renan / Antoine Albalat	http://gallica.bnf.fr/ark:/12148/bpt6k54538765	Société française d'éditions littéraires et techniques (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54538802.xml	Tailhade, Laurent (1854-1919)	1917	Les livres et les hommes (1916-1917) / Laurent Tailhade	http://gallica.bnf.fr/ark:/12148/bpt6k54538802	G. Crès (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54539931.xml	Lenient, Charles (1826-1908)	1894	La poésie patriotique en France dans les temps modernes. I. XVIe et XVIIe siècles / par Ch. Lenient,...	http://gallica.bnf.fr/ark:/12148/bpt6k54539931	Hachette et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5453999h.xml	Meunier, Georges (18..-1909?)	1896	La Poésie de la Renaissance (Marot, Ronsard, Du Bellay, d'Aubigné, Régnier), études et extraits, par Georges Meunier,...	http://gallica.bnf.fr/ark:/12148/bpt6k5453999h	Delalain frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54546012.xml	Lenient, Charles (1826-1908)	1894	La poésie patriotique en France dans les temps modernes. II. XVIIIe et XIXe siècles / par Ch. Lenient,...	http://gallica.bnf.fr/ark:/12148/bpt6k54546012	Hachette et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5455199c.xml	Raynaud, Ernest (1864-1936)	1920	La mêlée symboliste : portraits et souvenirs. II. 1890-1900 / Ernest Raynaud	http://gallica.bnf.fr/ark:/12148/bpt6k5455199c	La Renaissance du livre (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5455249t.xml	Guiot, Joseph André (1739-1807)	1898	Les Trois siècles palinodiques, ou Histoire générale des palinods de Rouen, Dieppe, etc., par Jos.-André Guiot, de Rouen, publiés pour la première fois, d'après le manuscrit de Rouen par l'abbé A. Tougard	http://gallica.bnf.fr/ark:/12148/bpt6k5455249t	A. Lestringant (Rouen)
http://obvil.github.io/critique2000/tei/bpt6k5455266b.xml	Asse, Eugène (1830-1901)	1900	petits Romantiques. Antoine Fontaney, Jean Polonius, l'indépendance de la Grèce et les poètes de la Restauration, Jules de Rességuier, Edouard d'Anglemont	http://gallica.bnf.fr/ark:/12148/bpt6k5455266b	???
http://obvil.github.io/critique2000/tei/bpt6k5455278j.xml	Raynaud, Ernest (1864-1936)	1920	La mêlée symboliste : portraits et souvenirs. I. 1870-1890 / Ernest Raynaud	http://gallica.bnf.fr/ark:/12148/bpt6k5455278j	La Renaissance du livre (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54579226.xml	Académie nationale des sciences, arts et belles-lettres (Caen)	1881	Mémoires de l'Académie nationale des sciences, arts et belles-lettres de Caen	http://gallica.bnf.fr/ark:/12148/bpt6k54579226	F. Le Blanc-Hardel (Caen)
http://obvil.github.io/critique2000/tei/bpt6k54582668.xml	Académie nationale des sciences, arts et belles-lettres (Caen)	1863	Mémoires de l'Académie royale des sciences, arts et belles-lettres de Caen	http://gallica.bnf.fr/ark:/12148/bpt6k54582668	Chalopin fils (Caen)
http://obvil.github.io/critique2000/tei/bpt6k5458461w.xml	Caboche, Charles (1810-1874)	1849	Faculté des lettres. Cours de poésie française. Leçon d'ouverture du second semestre, le 18 avril 1849. M. Ch. Caboche,...	http://gallica.bnf.fr/ark:/12148/bpt6k5458461w	Joubert (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5458580k.xml	Delille, Jacques (1738-1813)	1825	L'Imagination. Tome 1 / , poëme par Jacques Delille. Deuxième édition accompagnée de notes historiques et littéraires (par d'Andrezel, L.-S. Auger, de Féletz, M.-G.-F.-A. Cte de Choiseul-Gouffier et de Sabran), et augmentée d'environ cinq cents vers nouveaux	http://gallica.bnf.fr/ark:/12148/bpt6k5458580k	L. G. Michaud (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54596340.xml	Gaiffe, Félix (1874-1934)	1928	Le mariage de Figaro / Félix Gaiffe	http://gallica.bnf.fr/ark:/12148/bpt6k54596340	E. Malfère (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5459652x.xml	Antheaume, A. (Dr)	1908	Poésie et folie : essai de psychologie et de critique / par A. Antheaume,... [et] G. Dromard,...	http://gallica.bnf.fr/ark:/12148/bpt6k5459652x	O. Doin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54597046.xml	Lyonnet, Henry (1853-1933)	1929	“Le Cid” de Corneille / Henry Lyonnet	http://gallica.bnf.fr/ark:/12148/bpt6k54597046	E. Malfère (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54611394.xml	Achem, L.	1841	Théorie-poème en huit leçons. La Boussole du mariage, ou l'Art poétique de Boileau revu et détérioré par un vieux romantique... (Signé : L. Achem.)	http://gallica.bnf.fr/ark:/12148/bpt6k54611394	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5461368j.xml	Vielé-Griffin, Francis (1864-1937)	1912	La lumière de Grèce : Pindare ; Sapho ; la Légende ailée de Bellérophon Hippalide / Francis Vielé-Griffin	http://gallica.bnf.fr/ark:/12148/bpt6k5461368j	Éd. de la Nouvelle revue française (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5462538d.xml	Bonnet, Étienne-Esprit	1786	Essai poétique sur quelques pièces du théâtre italien, hommage à Madame Dugazon, par M. Bonnet	http://gallica.bnf.fr/ark:/12148/bpt6k5462538d	impr. de Monsieur (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5463069j.xml	La Salle de Rochemaure, Félix de (1856-1919)	1911	Régionalisme et félibrige / Duc de La Salle de Rochemaure,...	http://gallica.bnf.fr/ark:/12148/bpt6k5463069j	impr. moderne (Aurillac)
http://obvil.github.io/critique2000/tei/bpt6k5464235r.xml	Ozerov, Vladislav Aleksandrovitch	1823	Chefs-d'oeuvre du théâtre russe . Ozerof, Fon-Vizine, Krilof, Schakofskoi	http://gallica.bnf.fr/ark:/12148/bpt6k5464235r	Ladvocat (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54674858.xml	Crouslé, Léon (1830-1903)	1894	Du pessimisme dans la poésie / par M. Crouslé,...	http://gallica.bnf.fr/ark:/12148/bpt6k54674858	A. Faivre et H. Teilhard (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5467489x.xml	Petit de Julleville, Louis (1841-1900)	1895	L'idée de Dieu et la poésie / par L. Petit de Julleville,...	http://gallica.bnf.fr/ark:/12148/bpt6k5467489x	J. André (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54681399.xml	Lamothe-Langon, Étienne-Léon de (1786-1864)	1829	Les Nouveaux martyrs, satire par P.-M.-L. Baour-Lormian,...	http://gallica.bnf.fr/ark:/12148/bpt6k54681399	Delangle frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5468149p.xml	Baour-Lormian, Pierre-Marie-François (1770-1854)	1826	Encore un mot, seconde satire, par M. Baour-Lormian,... pour faire suite à la première satire du même auteur : “Le Classique et le romantique”	http://gallica.bnf.fr/ark:/12148/bpt6k5468149p	A. Dupont et Roret (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5468366w.xml	Babois, Victoire (1760-1839)	1830	Épître aux romantiques (par Victoire Babois)	http://gallica.bnf.fr/ark:/12148/bpt6k5468366w	impr. de Dezauche ((Paris,))
http://obvil.github.io/critique2000/tei/bpt6k54695501.xml	Benoiston de Châteauneuf, Louis-François (1776-1856)	1815	Essai sur la poésie et les poètes français aux XIIe, XIIIe et XIVe siècles, par M. Benoiston-de-Chateauneuf	http://gallica.bnf.fr/ark:/12148/bpt6k54695501	l'auteur (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54699119.xml	Maynard, Michel-Ulysse (1814-1893)	1867	Voltaire, sa vie et ses oeuvres. Tome 2 / par M. l'abbé Maynard,...	http://gallica.bnf.fr/ark:/12148/bpt6k54699119	A. Bray (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5470163r.xml	Fournier, Édouard (1819-1880)	1866	La Comédie de La Bruyère. Partie 1 / par Edouard Fournier...	http://gallica.bnf.fr/ark:/12148/bpt6k5470163r	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5470294n.xml	Fournier, Édouard (1819-1880)	1866	La Comédie de La Bruyère. Partie 2 / par Edouard Fournier...	http://gallica.bnf.fr/ark:/12148/bpt6k5470294n	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54703940.xml	Firmery, Joseph Léon (1853-1913)	1901	Notes critiques sur quelques traductions allemandes de poèmes français au Moyen âge / par J. Firmery,...	http://gallica.bnf.fr/ark:/12148/bpt6k54703940	A. Fontemoing (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5470442m.xml	Flore (1790-1853)	1903	Mémoires de Mlle Flore, actrice des Variétés / [par T. Dumersan et J.-J. Gabriel] ; avec notes et notice par Henri d'Alméras	http://gallica.bnf.fr/ark:/12148/bpt6k5470442m	Société parisienne d'édition (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473677f.xml	Pontmartin, Armand de (1811-1890)	1866	Nouveaux samedis : 2e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473677f	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473731s.xml	Pontmartin, Armand de (1811-1890)	1878	Nouveaux samedis : 16e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473731s	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473768t.xml	Pontmartin, Armand de (1811-1890)	1880	Nouveaux samedis : 18e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473768t	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473795q.xml	Pontmartin, Armand de (1811-1890)	1873	Nouveaux samedis : 9e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473795q	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473797j.xml	Pontmartin, Armand de (1811-1890)	1879	Nouveaux samedis : 17e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473797j	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54738047.xml	Pontmartin, Armand de (1811-1890)	1880	Nouveaux samedis : 19e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k54738047	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473849t.xml	Pontmartin, Armand de (1811-1890)	1873	Nouveaux samedis : 8e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473849t	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54738529.xml	Pontmartin, Armand de (1811-1890)	1875	Nouveaux samedis : 12e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k54738529	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54738774.xml	Pontmartin, Armand de (1811-1890)	1869	Nouveaux samedis : 6e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k54738774	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473880m.xml	Pontmartin, Armand de (1811-1890)	1870	Nouveaux samedis : 7e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473880m	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473885p.xml	Pontmartin, Armand de (1811-1890)	1874	Nouveaux samedis : 10e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473885p	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473888x.xml	Pontmartin, Armand de (1811-1890)	1875	Nouveaux samedis : 11e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473888x	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473897w.xml	Pontmartin, Armand de (1811-1890)	1865	Nouveaux samedis : 1re série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473897w	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54739354.xml	Pontmartin, Armand de (1811-1890)	1877	Nouveaux samedis : 14e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k54739354	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5473957q.xml	Pontmartin, Armand de (1811-1890)	1867	Nouveaux samedis : 3e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5473957q	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54740219.xml	Pontmartin, Armand de (1811-1890)	1867	Nouveaux samedis : 4e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k54740219	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5474977s.xml	La Morlière, Jacques Rochette de (1719-1785)	1786	Le misanthrope ; et les conseils du chevalier de La Morlière à un jeune littérateur qu'il avait adopté pour fils, ou Étrennes aux journalistes	http://gallica.bnf.fr/ark:/12148/bpt6k5474977s	Langlois fils (Amsterdam)
http://obvil.github.io/critique2000/tei/bpt6k5475272m.xml	Pontmartin, Armand de (1811-1890)	1876	Nouveaux samedis : 13e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5475272m	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54770128.xml	Baour-Lormian, Pierre-Marie-François (1770-1854)	1799	Les Trois Mots, satyres, par Louis-François Lormian,...	http://gallica.bnf.fr/ark:/12148/bpt6k54770128	J.-G. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5477017b.xml	Doumic, René (1860-1937)	1892	Portraits d'écrivains : Alexandre Dumas fils, Émile Augier, Victorien Sardou, Octave Feuillet, Edmond et Jules de Goncourt, Émile Zola, Alphonse Daudet, J.-J. Weiss / René Doumic	http://gallica.bnf.fr/ark:/12148/bpt6k5477017b	P. Delaplane (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5477140x.xml	Rodet, Henri	1909	Le “Contrat social” et les idées politiques de J.-J. Rousseau / par Henri Rodet	http://gallica.bnf.fr/ark:/12148/bpt6k5477140x	A. Rousseau (Paris)
